date_time,lat,lon,base,neighborhood
2014-09-14 13:21:28,40.78776,-73.95956,B02764,Midtown Manhattan
2014-09-14 13:27:06,40.70475,-73.97645,B02598,Brooklyn
2014-09-14 13:27:06,40.70391,-74.00343,B02598,Lower Manhattan
2014-09-14 13:29:44,40.77347,-73.98333,B02617,Midtown Manhattan
2014-09-14 13:30:09,40.72712,-73.79631,B02598,Queens
2014-09-14 13:30:50,40.75956,-73.8758,B02512,LaGuardia
2014-09-14 13:32:09,40.84663,-73.86147,B02512,Bronx
2014-09-14 13:32:22,40.74135,-73.8118,B02598,Queens
2014-09-14 13:34:17,40.74424,-74.00348,B02598,Lower Manhattan
2014-09-14 13:36:03,40.84678,-73.84636,B02764,Bronx
2014-09-14 13:36:08,40.70802,-74.02357,B02598,Lower Manhattan
2014-09-14 13:38:04,40.66352,-73.96033,B02598,Brooklyn
2014-09-14 13:38:05,40.7657,-73.96527,B02764,Midtown Manhattan
2014-09-14 13:40:36,40.7156,-74.00448,B02764,Lower Manhattan
2014-09-14 13:50:01,40.72917,-74.0012,B02512,Lower Manhattan
2014-09-14 13:51:11,40.67403,-74.18396,B02598,Newark
2014-09-14 13:51:50,40.6641,-73.9422,B02598,Brooklyn
2014-09-14 13:52:16,40.75804,-73.95924,B02598,Midtown Manhattan
2014-09-14 13:52:56,40.73009,-74.01599,B02512,Lower Manhattan
2014-09-14 13:54:35,40.78113,-73.8704,B02598,LaGuardia
2014-09-14 13:55:01,40.77227,-73.85594,B02617,LaGuardia
2014-09-14 13:56:25,40.76466,-73.96773,B02617,Lower Manhattan
2014-09-14 13:56:47,40.74152,-73.98959,B02617,Midtown Manhattan
2014-09-14 14:00:39,40.68858,-74.17332,B02617,Newark
2014-09-14 14:01:32,40.7779,-74.01322,B02617,Midtown Manhattan
2014-09-14 14:02:08,40.75261,-73.98224,B02682,Midtown Manhattan
2014-09-14 14:03:42,40.74609,-73.99192,B02598,Midtown West
2014-09-14 14:07:20,40.74664,-73.94911,B02598,Midtown Manhattan
2014-09-14 14:08:55,40.6972,-73.99129,B02764,Lower Manhattan
2014-09-14 14:09:37,40.63236,-73.78266,B02682,JFK
2014-09-14 14:10:14,40.7452,-74.01611,B02617,Midtown West
2014-09-14 14:14:05,40.73649,-74.02079,B02617,Midtown West
2014-09-14 14:15:16,40.76515,-74.01325,B02617,Midtown Manhattan
2014-09-14 14:16:06,40.69925,-74.17263,B02598,Newark
2014-09-14 14:17:33,40.76031,-74.01357,B02764,Midtown West
2014-09-14 14:19:11,40.76775,-73.86967,B02617,LaGuardia
2014-09-14 14:19:46,40.74578,-74.00877,B02598,Lower Manhattan
2014-09-14 14:26:48,40.76548,-73.76665,B02764,Queens
2014-09-14 14:29:07,40.75236,-74.01496,B02764,Lower Manhattan
2014-09-14 14:30:34,40.73308,-74.00882,B02617,Midtown Manhattan
2014-09-14 14:33:26,40.83597,-73.86989,B02598,Bronx
2014-09-14 14:34:31,40.75979,-73.99083,B02682,Midtown Manhattan
2014-09-14 14:35:18,40.73923,-74.0087,B02617,Lower Manhattan
2014-09-14 14:35:23,40.68722,-73.96704,B02598,Brooklyn
2014-09-14 14:38:09,40.71874,-73.79432,B02617,Queens
2014-09-14 14:38:19,40.73283,-73.93452,B02598,Midtown Manhattan
2014-09-14 14:38:51,40.64649,-73.77399,B02598,JFK
2014-09-14 14:38:55,40.76455,-73.96607,B02682,Midtown Manhattan
2014-09-14 14:39:05,40.6418,-73.76945,B02512,JFK
2014-09-14 14:39:19,40.70863,-74.01664,B02617,Lower Manhattan
2014-09-14 14:40:00,40.75761,-73.94142,B02764,Midtown Manhattan
2014-09-14 14:40:16,40.68931,-73.93229,B02617,Brooklyn
2014-09-14 14:42:04,40.74763,-74.00884,B02617,Midtown West
2014-09-14 14:43:25,40.71744,-74.00593,B02764,Lower Manhattan
2014-09-14 14:43:50,40.75432,-74.00246,B02682,Midtown Manhattan
2014-09-14 14:43:58,40.84158,-73.864,B02512,Bronx
2014-09-14 14:44:53,40.73656,-73.99512,B02512,Midtown Manhattan
2014-09-14 14:47:17,40.81827,-73.86753,B02617,Bronx
2014-09-14 14:50:31,40.6543,-73.78524,B02682,JFK
2014-09-14 14:56:19,40.67228,-73.94851,B02617,Brooklyn
2014-09-14 14:56:24,40.70851,-73.80349,B02512,Queens
2014-09-14 14:56:59,40.80088,-73.98932,B02512,Midtown Manhattan
2014-09-14 15:00:03,40.72612,-73.98956,B02512,Lower Manhattan
2014-09-14 15:01:07,40.75245,-73.96435,B02764,Midtown Manhattan
2014-09-14 15:01:44,40.76963,-73.95511,B02598,Midtown Manhattan
2014-09-14 15:02:24,40.80385,-73.97301,B02617,Midtown Manhattan
2014-09-14 15:04:07,40.71994,-74.00327,B02764,Lower Manhattan
2014-09-14 15:05:04,40.75541,-73.97768,B02682,Midtown Manhattan
2014-09-14 15:06:29,40.73862,-73.9802,B02598,Midtown Manhattan
2014-09-14 15:07:34,40.68066,-73.90569,B02764,Brooklyn
2014-09-14 15:07:34,40.76189,-74.01304,B02617,Midtown Manhattan
2014-09-14 15:08:10,40.76234,-73.97979,B02598,Midtown Manhattan
2014-09-14 15:10:29,40.64872,-73.76913,B02764,JFK
2014-09-14 15:11:01,40.86103,-73.87847,B02617,Bronx
2014-09-14 15:11:35,40.70068,-73.9501,B02617,Brooklyn
2014-09-14 15:14:09,40.73772,-74.04747,B02617,Lower Manhattan
2014-09-14 15:15:30,40.72876,-74.01425,B02617,Lower Manhattan
2014-09-14 15:15:34,40.72895,-73.78832,B02598,Queens
2014-09-14 15:18:34,40.71084,-73.79582,B02764,Queens
2014-09-14 15:20:24,40.81816,-73.86122,B02682,Bronx
2014-09-14 15:21:23,40.88101,-73.88137,B02682,Bronx
2014-09-14 15:21:38,40.73822,-73.82225,B02512,Queens
2014-09-14 15:22:05,40.73891,-73.79921,B02764,Queens
2014-09-14 15:22:34,40.74904,-73.957,B02682,Midtown Manhattan
2014-09-14 15:22:37,40.7121,-73.77727,B02682,Queens
2014-09-14 15:22:39,40.75452,-73.83688,B02512,Queens
2014-09-14 15:24:09,40.75219,-73.97273,B02598,Midtown West
2014-09-14 15:24:41,40.78411,-73.97207,B02512,Midtown Manhattan
2014-09-14 15:25:28,40.63513,-73.94579,B02682,Brooklyn
2014-09-14 15:31:56,40.75088,-73.97046,B02617,Midtown Manhattan
2014-09-14 15:34:23,40.71247,-73.77757,B02598,Queens
2014-09-14 15:34:32,40.66403,-73.91975,B02617,Brooklyn
2014-09-14 15:35:17,40.79236,-73.98068,B02598,Midtown Manhattan
2014-09-14 15:36:07,40.70633,-73.93987,B02512,Brooklyn
2014-09-14 15:37:47,40.69059,-74.04315,B02598,Lower Manhattan
2014-09-14 15:38:21,40.73434,-74.03367,B02512,Lower Manhattan
2014-09-14 15:40:15,40.78154,-73.97229,B02617,Midtown Manhattan
2014-09-14 15:46:15,40.77618,-73.97589,B02598,Midtown Manhattan
2014-09-14 15:47:11,40.7785,-73.96184,B02598,Midtown Manhattan
2014-09-14 15:49:30,40.67705,-73.9021,B02598,Brooklyn
2014-09-14 15:50:54,40.71763,-73.9825,B02764,Midtown West
2014-09-14 15:50:57,40.65766,-73.94358,B02764,Brooklyn
2014-09-14 15:56:09,40.70606,-74.01384,B02598,Lower Manhattan
2014-09-14 15:59:52,40.74513,-73.98022,B02617,Midtown West
2014-09-14 16:00:08,40.71977,-73.99177,B02512,Midtown Manhattan
2014-09-14 16:01:14,40.66833,-73.92565,B02598,Brooklyn
2014-09-14 16:02:28,40.67166,-73.92395,B02682,Brooklyn
2014-09-14 16:02:56,40.66484,-73.95153,B02598,Brooklyn
2014-09-14 16:04:12,40.68939,-73.94835,B02512,Brooklyn
2014-09-14 16:06:05,40.70314,-73.99252,B02598,Lower Manhattan
2014-09-14 16:09:42,40.74542,-73.78755,B02617,Queens
2014-09-14 16:10:08,40.68061,-73.78816,B02512,Queens
2014-09-14 16:10:32,40.84291,-73.87645,B02512,Bronx
2014-09-14 16:12:17,40.72935,-73.98913,B02598,Lower Manhattan
2014-09-14 16:13:57,40.76576,-73.86602,B02617,LaGuardia
2014-09-14 16:15:46,40.68284,-73.9534,B02617,Brooklyn
2014-09-14 16:18:43,40.69262,-73.99111,B02617,Lower Manhattan
2014-09-14 16:19:10,40.71095,-73.97487,B02617,Lower Manhattan
2014-09-14 16:19:28,40.71204,-73.79525,B02764,Queens
2014-09-14 16:22:12,40.75063,-74.01503,B02598,Midtown West
2014-09-14 16:22:20,40.75425,-73.77201,B02598,Queens
2014-09-14 16:24:46,40.76138,-74.00834,B02682,Midtown Manhattan
2014-09-14 16:28:10,40.75646,-74.00793,B02764,Lower Manhattan
2014-09-14 16:28:19,40.7131,-73.78197,B02617,Queens
2014-09-14 16:29:04,40.75549,-74.00463,B02617,Midtown West
2014-09-14 16:29:13,40.74145,-74.02132,B02512,Midtown Manhattan
2014-09-14 16:31:04,40.67267,-73.99059,B02682,Lower Manhattan
2014-09-14 16:34:05,40.71341,-73.78213,B02764,Queens
2014-09-14 16:36:33,40.68969,-73.9731,B02617,Brooklyn
2014-09-14 16:36:35,40.68239,-73.92349,B02598,Brooklyn
2014-09-14 16:36:37,40.77781,-73.96223,B02598,Midtown Manhattan
2014-09-14 16:37:05,40.75427,-74.00819,B02598,Lower Manhattan
2014-09-14 16:38:15,40.707,-73.99244,B02512,Lower Manhattan
2014-09-14 16:39:12,40.71491,-73.97824,B02598,Lower Manhattan
2014-09-14 16:39:50,40.74289,-74.044,B02598,Lower Manhattan
2014-09-14 16:41:16,40.63477,-73.78717,B02598,JFK
2014-09-14 16:44:56,40.72284,-74.00282,B02598,Lower Manhattan
2014-09-14 16:46:57,40.65475,-73.93212,B02764,Brooklyn
2014-09-14 16:47:43,40.71135,-73.97965,B02512,Brooklyn
2014-09-14 16:49:02,40.72314,-73.78725,B02512,Queens
2014-09-14 16:50:26,40.74306,-73.80363,B02512,Queens
2014-09-14 16:53:09,40.72677,-74.00693,B02598,Lower Manhattan
2014-09-14 16:53:22,40.70901,-73.93937,B02512,Brooklyn
2014-09-14 16:53:33,40.71873,-74.00411,B02598,Lower Manhattan
2014-09-14 16:53:55,40.70471,-73.941,B02617,Brooklyn
2014-09-14 17:01:13,40.73615,-74.00004,B02764,Midtown Manhattan
2014-09-14 17:01:38,40.7864,-73.96921,B02764,Midtown Manhattan
2014-09-14 17:01:51,40.73595,-74.00734,B02764,Midtown Manhattan
2014-09-14 17:02:38,40.72996,-73.76414,B02617,Queens
2014-09-14 17:04:46,40.7635,-73.99021,B02682,Midtown Manhattan
2014-09-14 17:09:28,40.86281,-73.86213,B02682,Bronx
2014-09-14 17:10:02,40.8296,-73.859,B02598,Bronx
2014-09-14 17:10:07,40.76683,-73.96796,B02682,Midtown Manhattan
2014-09-14 17:10:31,40.65499,-73.77444,B02617,JFK
2014-09-14 17:11:11,40.68764,-73.97947,B02598,Lower Manhattan
2014-09-14 17:13:35,40.7069,-73.98077,B02598,Brooklyn
2014-09-14 17:15:37,40.75182,-74.01374,B02764,Midtown Manhattan
2014-09-14 17:17:13,40.75743,-73.9631,B02617,Midtown Manhattan
2014-09-14 17:17:36,40.71946,-74.00201,B02598,Lower Manhattan
2014-09-14 17:17:53,40.71368,-74.01112,B02682,Lower Manhattan
2014-09-14 17:20:00,40.70401,-73.98715,B02764,Lower Manhattan
2014-09-14 17:20:09,40.788,-73.99228,B02598,Midtown Manhattan
2014-09-14 17:20:26,40.78489,-73.97697,B02598,Midtown Manhattan
2014-09-14 17:20:56,40.77413,-73.95128,B02512,Midtown Manhattan
2014-09-14 17:21:02,40.73408,-73.79884,B02617,Queens
2014-09-14 17:21:36,40.78395,-73.97878,B02598,Midtown Manhattan
2014-09-14 17:22:01,40.69885,-74.18089,B02617,Newark
2014-09-14 17:22:40,40.66758,-73.92708,B02598,Brooklyn
2014-09-14 17:24:20,40.78091,-73.98873,B02598,Midtown Manhattan
2014-09-14 17:25:15,40.73673,-73.80787,B02598,Queens
2014-09-14 17:28:07,40.72269,-73.82884,B02512,Queens
2014-09-14 17:28:15,40.63476,-73.96068,B02598,Brooklyn
2014-09-14 17:28:27,40.7368,-74.02344,B02764,Lower Manhattan
2014-09-14 17:29:15,40.73482,-73.78453,B02617,Queens
2014-09-14 17:29:58,40.65549,-73.7711,B02617,JFK
2014-09-14 17:32:40,40.72826,-73.81959,B02682,Queens
2014-09-14 17:35:05,40.68325,-73.9391,B02512,Brooklyn
2014-09-14 17:39:01,40.63432,-73.77429,B02682,JFK
2014-09-14 17:39:24,40.73366,-73.772,B02598,Queens
2014-09-14 17:39:26,40.76866,-73.9914,B02512,Midtown Manhattan
2014-09-14 17:39:38,40.69593,-74.01045,B02617,Lower Manhattan
2014-09-14 17:40:50,40.77809,-73.87733,B02598,LaGuardia
2014-09-14 17:42:11,40.68093,-73.82407,B02617,Queens
2014-09-14 17:44:04,40.70875,-73.95756,B02764,Lower Manhattan
2014-09-14 17:44:46,40.68312,-73.7967,B02512,Queens
2014-09-14 17:44:51,40.76236,-73.97862,B02682,Midtown Manhattan
2014-09-14 17:46:08,40.63549,-73.77386,B02682,JFK
2014-09-14 17:46:55,40.67265,-73.93136,B02598,Brooklyn
2014-09-14 17:49:42,40.64847,-73.78669,B02598,JFK
2014-09-14 17:51:38,40.72726,-74.00875,B02598,Lower Manhattan
2014-09-14 17:51:57,40.83528,-73.85197,B02682,Bronx
2014-09-14 17:52:29,40.70575,-74.00384,B02682,Lower Manhattan
2014-09-14 17:53:44,40.78756,-73.89253,B02617,LaGuardia
2014-09-14 17:58:08,40.67292,-73.94396,B02512,Brooklyn
2014-09-14 17:59:12,40.67672,-73.91794,B02764,Brooklyn
2014-09-14 17:59:25,40.72451,-73.97097,B02617,Lower Manhattan
2014-09-14 17:59:41,40.7478,-73.95646,B02598,Midtown Manhattan
2014-09-14 18:00:17,40.69936,-73.92301,B02598,Brooklyn
2014-09-14 18:01:35,40.73911,-74.01763,B02598,Midtown Manhattan
2014-09-14 18:02:08,40.75471,-74.02212,B02617,Midtown Manhattan
2014-09-14 18:02:12,40.70548,-73.95327,B02617,Brooklyn
2014-09-14 18:02:54,40.65551,-73.9295,B02617,Brooklyn
2014-09-14 18:04:23,40.71495,-73.94778,B02617,Brooklyn
2014-09-14 18:06:00,40.75747,-74.02143,B02512,Midtown Manhattan
2014-09-14 18:06:47,40.65166,-73.88353,B02764,Brooklyn
2014-09-14 18:08:31,40.65069,-73.76576,B02512,JFK
2014-09-14 18:12:54,40.68291,-73.93426,B02764,Brooklyn
2014-09-14 18:13:44,40.69189,-73.91496,B02598,Brooklyn
2014-09-14 18:15:03,40.74905,-73.9634,B02682,Midtown Manhattan
2014-09-14 18:15:22,40.71564,-73.80019,B02617,Queens
2014-09-14 18:17:40,40.70114,-73.94322,B02764,Brooklyn
2014-09-14 18:17:53,40.84349,-73.88478,B02512,Bronx
2014-09-14 18:18:22,40.72237,-74.03138,B02617,Lower Manhattan
2014-09-14 18:21:16,40.74839,-74.01766,B02617,Midtown West
2014-09-14 18:21:42,40.71657,-73.80929,B02617,Queens
2014-09-14 18:22:35,40.76789,-73.87005,B02512,LaGuardia
2014-09-14 18:22:42,40.73826,-74.01125,B02617,Lower Manhattan
2014-09-14 18:23:04,40.77826,-73.87438,B02512,LaGuardia
2014-09-14 18:24:22,40.77715,-73.87529,B02512,LaGuardia
2014-09-14 18:27:36,40.73629,-73.94366,B02512,Midtown Manhattan
2014-09-14 18:31:24,40.6968,-74.17428,B02598,Newark
2014-09-14 18:32:08,40.69962,-73.77978,B02682,Queens
2014-09-14 18:33:22,40.71657,-73.98609,B02512,Lower Manhattan
2014-09-14 18:33:44,40.7135,-74.03351,B02617,Lower Manhattan
2014-09-14 18:36:24,40.70835,-74.00247,B02682,Midtown Manhattan
2014-09-14 18:37:32,40.77583,-73.88259,B02617,LaGuardia
2014-09-14 18:37:39,40.7897,-74.00286,B02617,Midtown Manhattan
2014-09-14 18:38:49,40.6809,-73.97975,B02512,Lower Manhattan
2014-09-14 18:39:07,40.68225,-74.1724,B02598,Newark
2014-09-14 18:40:14,40.67923,-74.17901,B02598,Newark
2014-09-14 18:42:14,40.72602,-73.91891,B02598,Brooklyn
2014-09-14 18:46:11,40.66645,-73.97516,B02512,Brooklyn
2014-09-14 18:47:04,40.66899,-73.92421,B02682,Brooklyn
2014-09-14 18:47:37,40.75597,-73.98075,B02512,Midtown Manhattan
2014-09-14 18:48:06,40.6619,-73.78258,B02598,JFK
2014-09-14 18:48:17,40.71755,-74.00632,B02617,Midtown Manhattan
2014-09-14 18:48:52,40.63238,-73.77084,B02598,JFK
2014-09-14 18:49:10,40.70043,-74.1686,B02598,Newark
2014-09-14 18:51:39,40.75914,-73.87772,B02682,LaGuardia
2014-09-14 18:51:54,40.77078,-73.98377,B02598,Midtown Manhattan
2014-09-14 18:53:08,40.65247,-73.94318,B02617,Brooklyn
2014-09-14 18:53:53,40.6615,-73.92297,B02617,Brooklyn
2014-09-14 18:53:58,40.7258,-73.78517,B02617,Queens
2014-09-14 18:55:42,40.74525,-74.00223,B02617,Midtown West
2014-09-14 18:56:22,40.70814,-73.81047,B02617,Queens
2014-09-14 18:56:38,40.69862,-73.96693,B02682,Lower Manhattan
2014-09-14 18:56:55,40.72413,-73.79215,B02617,Queens
2014-09-14 18:57:21,40.71972,-74.03928,B02598,Lower Manhattan
2014-09-14 18:57:57,40.76605,-74.02852,B02598,Midtown West
2014-09-14 18:58:50,40.70103,-73.99809,B02617,Lower Manhattan
2014-09-14 18:58:57,40.77464,-73.8846,B02617,LaGuardia
2014-09-14 18:59:20,40.74402,-73.98937,B02598,Lower Manhattan
2014-09-14 19:00:04,40.77279,-73.88251,B02512,LaGuardia
2014-09-14 19:00:06,40.67843,-74.00486,B02598,Brooklyn
2014-09-14 19:01:32,40.75221,-73.80775,B02617,Queens
2014-09-14 19:01:52,40.77382,-73.85445,B02617,LaGuardia
2014-09-14 19:02:38,40.76627,-73.98446,B02598,Midtown West
2014-09-14 19:02:59,40.75537,-74.00041,B02598,Midtown Manhattan
2014-09-14 19:03:48,40.65967,-73.91485,B02512,Brooklyn
2014-09-14 19:06:18,40.78476,-73.88088,B02617,LaGuardia
2014-09-14 19:08:10,40.67976,-73.98666,B02598,Lower Manhattan
2014-09-14 19:11:42,40.65417,-73.91779,B02512,Brooklyn
2014-09-14 19:12:39,40.84753,-73.83508,B02598,Bronx
2014-09-14 19:17:30,40.67048,-73.92111,B02598,Brooklyn
2014-09-14 19:19:45,40.71711,-74.01178,B02512,Lower Manhattan
2014-09-14 19:22:22,40.70458,-73.79529,B02512,Queens
2014-09-14 19:24:58,40.68917,-73.99161,B02617,Lower Manhattan
2014-09-14 19:25:17,40.7158,-73.99175,B02512,Lower Manhattan
2014-09-14 19:25:51,40.76635,-74.00182,B02617,Midtown Manhattan
2014-09-14 19:27:31,40.7666,-74.01443,B02598,Midtown West
2014-09-14 19:29:54,40.76838,-73.96666,B02617,Midtown Manhattan
2014-09-14 19:30:08,40.75344,-73.9892,B02617,Midtown West
2014-09-14 19:31:38,40.68494,-73.92634,B02617,Brooklyn
2014-09-14 19:34:10,40.75092,-74.00606,B02682,Midtown West
2014-09-14 19:34:46,40.67554,-73.95497,B02598,Brooklyn
2014-09-14 19:35:46,40.77846,-73.98215,B02512,Midtown Manhattan
2014-09-14 19:36:10,40.77825,-73.98921,B02598,Midtown Manhattan
2014-09-14 19:38:27,40.71113,-73.99935,B02682,Lower Manhattan
2014-09-14 19:38:32,40.66715,-73.95234,B02682,Brooklyn
2014-09-14 19:40:39,40.69746,-73.9738,B02598,Brooklyn
2014-09-14 19:42:48,40.66167,-73.91076,B02764,Brooklyn
2014-09-14 19:43:02,40.7984,-73.97108,B02764,Midtown Manhattan
2014-09-14 19:43:16,40.69296,-73.79314,B02598,Queens
2014-09-14 19:45:14,40.65327,-73.75976,B02598,JFK
2014-09-14 19:45:55,40.73616,-73.99493,B02598,Midtown Manhattan
2014-09-14 19:47:11,40.8423,-73.88348,B02617,Bronx
2014-09-14 19:50:27,40.73848,-73.97881,B02764,Midtown Manhattan
2014-09-14 19:51:23,40.74532,-74.02721,B02617,Midtown Manhattan
2014-09-14 19:52:04,40.65769,-73.76902,B02764,JFK
2014-09-14 19:52:17,40.73644,-74.01125,B02682,Lower Manhattan
2014-09-14 19:54:13,40.74733,-74.00836,B02617,Midtown West
2014-09-14 19:55:21,40.66021,-73.96428,B02598,Lower Manhattan
2014-09-14 19:55:42,40.77696,-74.01879,B02617,Midtown Manhattan
2014-09-14 19:58:50,40.66862,-74.00083,B02598,Lower Manhattan
2014-09-14 20:00:07,40.7585,-73.97066,B02512,Midtown Manhattan
2014-09-14 20:00:10,40.62656,-73.94361,B02617,Brooklyn
2014-09-14 20:05:24,40.86068,-73.86624,B02617,Bronx
2014-09-14 20:07:45,40.71216,-73.97899,B02598,Midtown Manhattan
2014-09-14 20:09:30,40.72896,-73.80217,B02617,Queens
2014-09-14 20:10:02,40.73825,-73.98503,B02682,Lower Manhattan
2014-09-14 20:10:19,40.72109,-73.92652,B02764,Brooklyn
2014-09-14 20:12:19,40.73741,-73.79344,B02764,Queens
2014-09-14 20:12:29,40.78442,-73.88779,B02682,LaGuardia
2014-09-14 20:13:30,40.63968,-73.78629,B02617,JFK
2014-09-14 20:13:37,40.7198,-73.98033,B02598,Lower Manhattan
2014-09-14 20:13:53,40.71628,-73.79995,B02764,Queens
2014-09-14 20:14:57,40.79471,-73.98645,B02682,Midtown Manhattan
2014-09-14 20:17:45,40.73979,-73.98925,B02598,Midtown West
2014-09-14 20:18:12,40.64208,-73.77272,B02598,JFK
2014-09-14 20:18:14,40.67332,-73.94612,B02598,Brooklyn
2014-09-14 20:18:34,40.64342,-73.75842,B02617,JFK
2014-09-14 20:18:37,40.75073,-73.94801,B02617,Midtown Manhattan
2014-09-14 20:19:29,40.8443,-73.87162,B02617,Bronx
2014-09-14 20:21:27,40.72318,-74.00039,B02512,Midtown Manhattan
2014-09-14 20:22:34,40.69914,-73.98363,B02682,Lower Manhattan
2014-09-14 20:24:35,40.7364,-73.76177,B02617,Queens
2014-09-14 20:26:00,40.78522,-73.88215,B02598,LaGuardia
2014-09-14 20:26:25,40.72521,-74.01216,B02598,Lower Manhattan
2014-09-14 20:26:58,40.7443,-73.78995,B02617,Queens
2014-09-14 20:29:11,40.70422,-73.97818,B02617,Brooklyn
2014-09-14 20:29:20,40.73384,-74.01081,B02617,Midtown West
2014-09-14 20:30:45,40.79105,-73.98262,B02682,Midtown Manhattan
2014-09-14 20:32:17,40.74425,-73.99201,B02512,Midtown Manhattan
2014-09-14 20:34:13,40.64821,-73.79302,B02598,JFK
2014-09-14 20:34:40,40.76615,-74.01478,B02617,Midtown West
2014-09-14 20:34:43,40.75677,-73.97327,B02617,Midtown Manhattan
2014-09-14 20:35:44,40.67989,-73.94147,B02764,Brooklyn
2014-09-14 20:35:44,40.7818,-73.94919,B02598,Midtown Manhattan
2014-09-14 20:46:25,40.77536,-74.01295,B02617,Midtown Manhattan
2014-09-14 20:49:58,40.66964,-74.02103,B02598,Lower Manhattan
2014-09-14 20:52:26,40.77003,-73.97101,B02617,Midtown Manhattan
2014-09-14 20:53:18,40.74086,-73.99225,B02617,Lower Manhattan
2014-09-14 20:54:47,40.72336,-73.99877,B02764,Lower Manhattan
2014-09-14 20:55:59,40.76091,-73.78909,B02512,Queens
2014-09-14 20:56:53,40.6607,-73.94108,B02617,Brooklyn
2014-09-14 20:57:07,40.74945,-73.98587,B02682,Midtown West
2014-09-14 20:59:12,40.70988,-73.9742,B02598,Lower Manhattan
2014-09-14 20:59:37,40.67619,-73.97512,B02617,Brooklyn
2014-09-14 21:01:25,40.76365,-73.98729,B02617,Midtown West
2014-09-14 21:01:53,40.67606,-73.9522,B02617,Brooklyn
2014-09-14 21:02:27,40.79197,-73.95638,B02512,Midtown Manhattan
2014-09-14 21:06:03,40.70225,-73.92757,B02682,Brooklyn
2014-09-14 21:09:12,40.7796,-73.88254,B02598,LaGuardia
2014-09-14 21:11:09,40.70989,-73.98472,B02512,Midtown Manhattan
2014-09-14 21:12:39,40.75897,-73.87395,B02617,LaGuardia
2014-09-14 21:14:56,40.6488,-73.93354,B02598,Brooklyn
2014-09-14 21:16:24,40.73782,-74.01846,B02598,Lower Manhattan
2014-09-14 21:23:30,40.75755,-74.00991,B02598,Midtown Manhattan
2014-09-14 21:23:53,40.73116,-74.02132,B02598,Lower Manhattan
2014-09-14 21:25:56,40.71303,-73.94192,B02682,Brooklyn
2014-09-14 21:26:40,40.73788,-74.0067,B02764,Midtown Manhattan
2014-09-14 21:29:56,40.69547,-73.96374,B02764,Brooklyn
2014-09-14 21:31:07,40.769,-73.99705,B02617,Midtown Manhattan
2014-09-14 21:31:42,40.69423,-74.0257,B02512,Lower Manhattan
2014-09-14 21:35:36,40.77716,-73.87383,B02598,LaGuardia
2014-09-14 21:38:17,40.76009,-73.9985,B02764,Midtown Manhattan
2014-09-14 21:44:45,40.76702,-73.95686,B02512,Midtown Manhattan
2014-09-14 21:46:41,40.76006,-74.02928,B02764,Midtown Manhattan
2014-09-14 21:49:55,40.6831,-74.17501,B02764,Newark
2014-09-14 21:57:10,40.78865,-73.99562,B02598,Midtown Manhattan
2014-09-14 21:57:51,40.76952,-73.88132,B02598,LaGuardia
2014-09-14 21:59:04,40.85762,-73.85434,B02764,Bronx
2014-09-14 21:59:16,40.67805,-73.92613,B02764,Brooklyn
2014-09-14 21:59:59,40.6913,-74.17403,B02512,Newark
2014-09-14 22:01:41,40.82903,-73.8728,B02598,Bronx
2014-09-14 22:05:32,40.64436,-73.77699,B02598,JFK
2014-09-14 22:07:02,40.65838,-73.77405,B02598,JFK
2014-09-14 22:10:23,40.70529,-73.99201,B02682,Lower Manhattan
2014-09-14 22:13:12,40.74188,-74.00413,B02764,Midtown West
2014-09-14 22:19:03,40.64983,-73.9488,B02512,Brooklyn
2014-09-14 22:21:02,40.72836,-73.99762,B02617,Lower Manhattan
2014-09-14 22:23:19,40.7623,-73.97167,B02598,Midtown Manhattan
2014-09-14 22:24:08,40.82885,-73.87158,B02617,Bronx
2014-09-14 22:25:36,40.68264,-73.91329,B02764,Brooklyn
2014-09-14 22:26:52,40.85595,-73.864,B02617,Bronx
2014-09-14 22:27:27,40.74738,-73.84161,B02682,Queens
2014-09-14 22:29:21,40.7695,-73.98967,B02764,Midtown Manhattan
2014-09-14 22:35:13,40.73762,-73.76753,B02598,Queens
2014-09-14 22:43:16,40.67416,-73.93609,B02617,Brooklyn
2014-09-14 22:46:55,40.77164,-74.03979,B02598,Midtown Manhattan
2014-09-14 22:50:32,40.64101,-73.94587,B02598,Brooklyn
2014-09-14 22:51:59,40.62497,-73.78605,B02598,JFK
2014-09-14 22:57:49,40.71272,-73.96985,B02682,Lower Manhattan
2014-09-14 22:59:59,40.7565,-74.02053,B02764,Midtown Manhattan
2014-09-14 23:02:25,40.81355,-73.85894,B02598,Bronx
2014-09-14 23:04:51,40.74359,-73.9942,B02598,Midtown West
2014-09-14 23:06:06,40.75102,-73.98559,B02598,Midtown Manhattan
2014-09-14 23:07:57,40.71276,-73.77813,B02682,Queens
2014-09-14 23:09:19,40.69864,-74.02052,B02598,Midtown West
2014-09-14 23:14:39,40.72224,-74.01112,B02764,Lower Manhattan
2014-09-14 23:15:58,40.66369,-73.77944,B02682,JFK
2014-09-14 23:16:13,40.77536,-74.05841,B02512,Midtown Manhattan
2014-09-14 23:19:44,40.75541,-74.00102,B02512,Midtown West
2014-09-14 23:21:20,40.66282,-73.95503,B02764,Brooklyn
2014-09-14 23:23:28,40.77492,-73.97646,B02512,Midtown Manhattan
2014-09-14 23:28:07,40.74296,-73.77844,B02598,Queens
